Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
69.0,3:29.18,Asbel KIPROP,30 JUN 1989,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
69.0,3:29.18,Mario GARCÍA,29 JUN 1999,ESP,5,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
73.0,3:29.19,Noah NGENY,02 NOV 1978,KEN,1,Bruxelles (BEL),03 SEP 1999,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
74.0,3:29.20,Noureddine MORCELI,28 FEB 1970,ALG,1,Narbonne (FRA),17 JUN 1993,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
75.0,3:29.21,Bernard LAGAT,12 DEC 1974,KEN,1,Paris (FRA),23 JUL 2004,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
76.0,3:29.23,Jake WIGHTMAN,11 JUL 1994,GBR,1,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1256.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
77.0,3:29.25,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,3,"Stade Louis II, Monaco (MON)",09 JUL 2021,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
78.0,3:29.26,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
78.0,3:29.26,Azeddine HABZ,19 JUL 1993,FRA,6,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
80.0,3:29.27,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Stade Charléty, Paris (FRA)",14 SEP 2002,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
80.0,3:29.27,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Stade Louis II, Monaco (MON)",22 JUL 2010,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
82.0,3:29.29,William CHIRCHIR,06 FEB 1979,KEN,3,Bruxelles (BEL),24 AUG 2001,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
83.0,3:29.30,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Stockholm (SWE),07 JUL 1997,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
83.0,3:29.30,Bernard LAGAT,12 DEC 1974,USA,1,Rieti (ITA),28 AUG 2005,1255.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
85.0,3:29.33,Asbel KIPROP,30 JUN 1989,KEN,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1254.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
86.0,3:29.38,Josh KERR,08 OCT 1997,GBR,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",23 AUG 2023,1254.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
87.0,3:29.41,Oliver HOARE,29 JAN 1997,AUS,7,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1253.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
88.0,3:29.43,Vénuste NIYONGABO,09 DEC 1973,BDI,3f1,Zürich (SUI),13 AUG 1997,1253.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
89.0,3:29.46,Saïd AOUITA,02 NOV 1959,MAR,1,"Olympiastadion, Berlin (GER)",23 AUG 1985,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
89.0,3:29.46,Daniel KOMEN,17 MAY 1976,KEN,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
91.0,3:29.47,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Olympiastadion, Berlin (GER)",14 JUN 2009,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
91.0,3:29.47,Jake WIGHTMAN,11 JUL 1994,GBR,3,"Stade Louis II, Monaco (MON)",14 AUG 2020,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
91.0,3:29.47,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
91.0,3:29.47,Narve Gilje NORDÅS,30 SEP 1998,NOR,8,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
95.0,3:29.50,Noureddine MORCELI,28 FEB 1970,ALG,1,Paris (FRA),28 JUN 1996,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
95.0,3:29.50,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,3,"Stade Louis II, Monaco (MON)",19 JUL 2013,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
97.0,3:29.51,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
97.0,3:29.51,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
97.0,3:29.51,Stewart MCSWEYN,01 JUN 1995,AUS,4,"Stade Louis II, Monaco (MON)",09 JUL 2021,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
97.0,3:29.51,Lamecha GIRMA,26 NOV 2000,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1252.0,1500 Metres,1500-metres,middlelong,Senior - Men,senior,men,,
1.0,3:49.11,Faith KIPYEGON,10 JAN 1994,KEN,1,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1295.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
2.0,3:50.07,Genzebe DIBABA,08 FEB 1991,ETH,1,"Stade Louis II, Monaco (MON)",17 JUL 2015,1287.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
3.0,3:50.37,Faith KIPYEGON,10 JAN 1994,KEN,1,"Stade Louis II, Monaco (MON)",10 AUG 2022,1284.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
4.0,3:50.46,Yunxia QU,25 DEC 1972,CHN,1,Beijing (CHN),11 SEP 1993,1283.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
5.0,3:50.72,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1281.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
6.0,3:50.98,Jiang BO,13 MAR 1977,CHN,1,Shanghai (CHN),18 OCT 1997,1279.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
7.0,3:51.07,Faith KIPYEGON,10 JAN 1994,KEN,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,1278.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
8.0,3:51.34,Yinglai LANG,22 AUG 1979,CHN,2,Shanghai (CHN),18 OCT 1997,1276.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
9.0,3:51.41,Faith KIPYEGON,10 JAN 1994,KEN,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1276.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
10.0,3:51.92,Junxia WANG,09 JAN 1973,CHN,2,Beijing (CHN),11 SEP 1993,1271.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
11.0,3:51.95,Sifan HASSAN,01 JAN 1993,NED,1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1271.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
12.0,3:52.47,Tatyana KAZANKINA,17 DEC 1951,URS,1,Zürich (SUI),13 AUG 1980,1267.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
13.0,3:52.59,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1266.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
14.0,3:52.96,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1263.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
15.0,3:53.09,Gudaf TSEGAY,23 JAN 1997,ETH,1,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1285.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
16.0,3:53.11,Faith KIPYEGON,10 JAN 1994,KEN,1,"National Stadium, Tokyo (JPN)",06 AUG 2021,1262.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
17.0,3:53.23,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1261.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
18.0,3:53.60,Sifan HASSAN,01 JAN 1993,NED,2,"Stade Louis II, Monaco (MON)",09 JUL 2021,1258.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
19.0,3:53.63,Sifan HASSAN,01 JAN 1993,NED,1,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1257.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
20.0,3:53.91,Lili YIN,11 NOV 1979,CHN,3,Shanghai (CHN),18 OCT 1997,1255.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
20.0,3:53.91,Faith KIPYEGON,10 JAN 1994,KEN,2,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1255.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
22.0,3:53.93,Diribe WELTEJI,13 MAY 2002,ETH,2,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1255.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
23.0,3:53.96,Paula IVAN,20 JUL 1963,ROU,1,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988,1255.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
24.0,3:53.97,Lixin LAN,14 FEB 1979,CHN,4,Shanghai (CHN),18 OCT 1997,1254.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
25.0,3:54.01,Gudaf TSEGAY,23 JAN 1997,ETH,1,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1254.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
26.0,3:54.03,Gudaf TSEGAY,23 JAN 1997,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1254.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
27.0,3:54.11,Genzebe DIBABA,08 FEB 1991,ETH,1,Barcelona (ESP),08 JUL 2015,1253.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
28.0,3:54.21,Gudaf TSEGAY,23 JAN 1997,ETH,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1253.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
29.0,3:54.22,Faith KIPYEGON,10 JAN 1994,KEN,2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1252.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
30.0,3:54.23,Olga DVIRNA,11 FEB 1953,URS,1f1,Kiev (URS),27 JUL 1982,1252.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
31.0,3:54.38,Gudaf TSEGAY,23 JAN 1997,ETH,3,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1251.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
32.0,3:54.50,Laura MUIR,09 MAY 1993,GBR,2,"National Stadium, Tokyo (JPN)",06 AUG 2021,1250.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
33.0,3:54.52,Ling ZHANG,13 APR 1980,CHN,5,Shanghai (CHN),18 OCT 1997,1250.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
33.0,3:54.52,Gudaf TSEGAY,23 JAN 1997,ETH,2,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1250.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
35.0,3:54.77,Gudaf TSEGAY,23 JAN 1997,ETH,1,"Arena, Toruń (POL) (i)",22 FEB 2022,1271.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
36.0,3:54.87,Hirut MESHESHA,20 JAN 2001,ETH,1,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1247.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
36.0,3:54.87,Faith KIPYEGON,10 JAN 1994,KEN,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1247.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
38.0,3:54.93,Birke HAYLOM,06 JAN 2006,ETH,2,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1247.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
39.0,3:54.99,Shelby HOULIHAN,08 FEB 1993,USA,4,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1246.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
40.0,3:55.0h,Tatyana KAZANKINA,17 DEC 1951,URS,1,Moskva (URS),06 JUL 1980,1246.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
41.0,3:55.01,Lixin LAN,14 FEB 1979,CHN,h,Shanghai (CHN),17 OCT 1997,1246.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
42.0,3:55.07,Yanmei DONG,16 FEB 1977,CHN,6,Shanghai (CHN),18 OCT 1997,1245.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
43.0,3:55.08,Diribe WELTEJI,13 MAY 2002,ETH,3,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1245.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
44.0,3:55.14,Faith KIPYEGON,10 JAN 1994,KEN,1sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1245.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
45.0,3:55.16,Laura MUIR,09 MAY 1993,GBR,3,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1245.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
46.0,3:55.17,Genzebe DIBABA,08 FEB 1991,ETH,1,"Europahalle, Karlsruhe (GER) (i)",01 FEB 2014,1268.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
47.0,3:55.18,Diribe WELTEJI,13 MAY 2002,ETH,2sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1245.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
48.0,3:55.22,Laura MUIR,09 MAY 1993,GBR,1,Paris (FRA),27 AUG 2016,1244.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
49.0,3:55.28,Laura MUIR,09 MAY 1993,GBR,3,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1244.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
50.0,3:55.30,Hassiba BOULMERKA,10 JUL 1968,ALG,1,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992,1244.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
50.0,3:55.30,Sifan HASSAN,01 JAN 1993,NED,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1244.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
52.0,3:55.33,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1243.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
53.0,3:55.34,Laura MUIR,09 MAY 1993,GBR,1,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1243.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
54.0,3:55.38,Yunxia QU,25 DEC 1972,CHN,h,Shanghai (CHN),17 OCT 1997,1243.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
55.0,3:55.47,Ling ZHANG,13 APR 1980,CHN,h,Shanghai (CHN),17 OCT 1997,1242.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
55.0,3:55.47,Genzebe DIBABA,08 FEB 1991,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1242.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
57.0,3:55.48,Sifan HASSAN,01 JAN 1993,NED,3sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1242.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
58.0,3:55.59,Laura MUIR,09 MAY 1993,GBR,3,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1241.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
59.0,3:55.60,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1,Zürich (SUI),15 AUG 2003,1241.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
60.0,3:55.68,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,Paris (FRA),08 JUL 2006,1240.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
60.0,3:55.68,Freweyni HAILU,12 FEB 2001,ETH,4,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1240.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
62.0,3:55.69,Diribe WELTEJI,13 MAY 2002,ETH,2,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1240.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
63.0,3:55.76,Laura MUIR,09 MAY 1993,GBR,5,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1240.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
64.0,3:55.82,Yanmei DONG,16 FEB 1977,CHN,h,Shanghai (CHN),17 OCT 1997,1239.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
65.0,3:55.86,Sifan HASSAN,01 JAN 1993,NED,3,"National Stadium, Tokyo (JPN)",06 AUG 2021,1239.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
66.0,3:55.87,Ciara MAGEEAN,12 MAR 1992,IRL,2,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1239.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
67.0,3:55.93,Sifan HASSAN,01 JAN 1993,NED,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1238.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
68.0,3:56.0h,Tatyana KAZANKINA,17 DEC 1951,URS,1,Podolsk (URS),28 JUN 1976,1238.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
68.0,3:56.00,Sifan HASSAN,01 JAN 1993,NED,3,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1238.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
70.0,3:56.05,Sifan HASSAN,01 JAN 1993,NED,2,"Stade Louis II, Monaco (MON)",17 JUL 2015,1237.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
71.0,3:56.12,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,6,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1237.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
72.0,3:56.14,Zamira ZAYTSEVA,16 FEB 1953,URS,2f1,Kiev (URS),27 JUL 1982,1237.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
72.0,3:56.14,Sifan HASSAN,01 JAN 1993,NED,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1237.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
74.0,3:56.18,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,Rieti (ITA),27 AUG 2006,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
75.0,3:56.22,Paula IVAN,20 JUL 1963,ROU,1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
75.0,3:56.22,Sifan HASSAN,01 JAN 1993,NED,1,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
77.0,3:56.28,Genzebe DIBABA,08 FEB 1991,ETH,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
77.0,3:56.28,Freweyni HAILU,12 FEB 2001,ETH,3,"Stade Louis II, Monaco (MON)",09 JUL 2021,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
79.0,3:56.29,Shannon ROWBURY,19 SEP 1984,USA,3,"Stade Louis II, Monaco (MON)",17 JUL 2015,1236.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
80.0,3:56.31,Dong LIU,24 DEC 1973,CHN,h,Shanghai (CHN),17 OCT 1997,1235.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
81.0,3:56.36,Laura MUIR,09 MAY 1993,GBR,4sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1235.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
82.0,3:56.41,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1235.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
83.0,3:56.43,Yelena SOBOLEVA,03 OCT 1982,RUS,2,Paris (FRA),08 JUL 2006,1234.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
84.0,3:56.46,Genzebe DIBABA,08 FEB 1991,ETH,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1257.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
85.0,3:56.50,Tetyana POZDNYAKOVA,04 MAR 1956,URS,3f1,Kiev (URS),27 JUL 1982,1234.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
86.0,3:56.54,Abeba AREGAWI,05 JUL 1990,ETH,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
87.0,3:56.55,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
88.0,3:56.56,Tatyana KAZANKINA,17 DEC 1951,URS,1,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
88.0,3:56.56,Freweyni HAILU,12 FEB 2001,ETH,1,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
90.0,3:56.60,Abeba AREGAWI,05 JUL 1990,SWE,1,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
91.0,3:56.61,Ciara MAGEEAN,12 MAR 1992,IRL,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
92.0,3:56.63,Nadezhda RALLDUGINA,15 NOV 1957,URS,1,Praha (TCH),18 AUG 1984,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
92.0,3:56.63,Ciara MAGEEAN,12 MAR 1992,IRL,1,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
94.0,3:56.65,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,1,Rieti (ITA),02 SEP 1984,1233.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
95.0,3:56.68,Genzebe DIBABA,08 FEB 1991,ETH,1,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
96.0,3:56.69,Sifan HASSAN,01 JAN 1993,NED,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
97.0,3:56.7h,Doina MELINTE,27 DEC 1956,ROU,1,Bucureşti (ROU),12 JUL 1986,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
98.0,3:56.72,Faith KIPYEGON,10 JAN 1994,KEN,2,Paris (FRA),27 AUG 2016,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
98.0,3:56.72,Katie SNOWDEN,09 MAR 1994,GBR,5sf2,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
98.0,3:56.72,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,2,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1232.0,1500 Metres,1500-metres,middlelong,Senior - Women,senior,women,,
1.0,3:30.60,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1292.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
2.0,3:31.04,Samuel TEFERA,23 OCT 1999,ETH,1,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1285.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
3.0,3:31.18,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Stuttgart (GER) (i),02 FEB 1997,1283.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
4.0,3:31.25,Yomif KEJELCHA,01 AUG 1997,ETH,,"Boston, MA (USA) (i)",03 MAR 2019,1282.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
5.0,3:31.58,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1277.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
6.0,3:31.76,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Stuttgart (GER) (i),01 FEB 1998,1275.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
7.0,3:31.80,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1274.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
8.0,3:32.01,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Liévin (FRA) (i),22 FEB 1998,1271.0,1500 Metres Short Track,1500-metres-short-track,middlelong,Senior - Men,senior,men,,
