Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
7.0,6489,Damian WARNER,04 NOV 1989,CAN,1,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1236.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.68 - 8.05 - 14.89 - 1.99 / 7.61 - 4.90 - 2:39.56 )
8.0,6479,Kevin MAYER,10 FEB 1992,FRA,1,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1234.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.95 - 7.54 - 15.66 - 2.10 / 7.88 - 5.40 - 2:41.08 )
9.0,6476,Dan O'BRIEN,18 JUL 1966,USA,1,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1234.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.67 - 7.84 - 16.02 - 2.13 / 7.85 - 5.20 - 2:57.96 )
10.0,6470,Ashton EATON,21 JAN 1988,USA,1,"Oregon Convention Center, Portland, OR (USA) (i)",19 MAR 2016,1232.0,Heptathlon Short Track,heptathlon-short-track,combined-events,Senior - Men,senior,men,,( 6.81 - 8.08 - 14.16 - 1.99 / 7.78 - 5.10 - 2:35.22 )
1.0,2.45,Javier SOTOMAYOR,13 OCT 1967,CUB,1,Salamanca (ESP),27 JUL 1993,1314.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
2.0,2.44,Javier SOTOMAYOR,13 OCT 1967,CUB,1,San Juan (PUR),29 JUL 1989,1305.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
3.0,2.43,Javier SOTOMAYOR,13 OCT 1967,CUB,1,Salamanca (ESP),08 SEP 1988,1296.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
3.0,2.43,Javier SOTOMAYOR,13 OCT 1967,CUB,1,"Budapest Sportcsarnok, Budapest (HUN) (i)",04 MAR 1989,1296.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
3.0,2.43,Mutaz Essa BARSHIM,24 JUN 1991,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1296.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
6.0,2.42,Patrik SJÖBERG,05 JAN 1965,SWE,1,Stockholm (SWE),30 JUN 1987,1287.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
6.0,2.42,Carlo THRÄNHARDT,05 JUL 1957,FRG,1,Berlin (GER) (i),26 FEB 1988,1287.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
6.0,2.42,Javier SOTOMAYOR,13 OCT 1967,CUB,1,Sevilla (ESP),05 JUN 1994,1287.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
6.0,2.42,Bohdan BONDARENKO,30 AUG 1989,UKR,1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1287.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
6.0,2.42,Mutaz Essa BARSHIM,24 JUN 1991,QAT,2,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1287.0,High Jump,high-jump,jumps,Senior - Men,senior,men,,
1.0,98.48,Jan ŽELEZNÝ,16 JUN 1966,CZE,1,Jena (GER),25 MAY 1996,1365.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
2.0,97.76,Johannes VETTER,26 MAR 1993,GER,1,"Stadion Śląski, Chorzów (POL)",06 SEP 2020,1355.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
3.0,96.29,Johannes VETTER,26 MAR 1993,GER,1,"Stadion Śląski, Chorzów (POL)",29 MAY 2021,1334.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
4.0,95.66,Jan ŽELEZNÝ,16 JUN 1966,CZE,1,Sheffield (GBR),29 AUG 1993,1325.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
5.0,95.54,Jan ŽELEZNÝ,16 JUN 1966,CZE,1,Pietersburg (RSA),06 APR 1993,1323.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
6.0,94.64,Jan ŽELEZNÝ,16 JUN 1966,CZE,1,Ostrava (CZE),31 MAY 1996,1310.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
7.0,94.44,Johannes VETTER,26 MAR 1993,GER,1,Luzern (SUI),11 JUL 2017,1307.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
8.0,94.2,Johannes VETTER,26 MAR 1993,GER,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1304.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
9.0,94.02,Jan ŽELEZNÝ,16 JUN 1966,CZE,1,Stellenbosch (RSA),26 MAR 1997,1301.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
10.0,93.9,Thomas RÖHLER,30 SEP 1991,GER,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1299.0,Javelin Throw,javelin-throw,throws,Senior - Men,senior,men,,
1.0,8.95,Mike POWELL,10 NOV 1963,USA,1,"National Stadium, Tokyo (JPN)",30 AUG 1991,1346.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,0.3,
2.0,8.9,Bob BEAMON,29 AUG 1946,USA,1,"Estadio Olímpico, Ciudad de México (MEX)",18 OCT 1968,1335.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,2.0,
3.0,8.87,Carl LEWIS,01 JUL 1961,USA,,"National Stadium, Tokyo (JPN)",30 AUG 1991,1330.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,-0.2,
4.0,8.86,Robert EMMIYAN,16 FEB 1965,URS,1,Tsakhadzor (ARM),22 MAY 1987,1326.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,1.9,
5.0,8.84,Carl LEWIS,01 JUL 1961,USA,,"National Stadium, Tokyo (JPN)",30 AUG 1991,1322.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,1.7,
6.0,8.79,Carl LEWIS,01 JUL 1961,USA,1,"Indianapolis, IN (USA)",19 JUN 1983,1311.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,1.9,
6.0,8.79,Carl LEWIS,01 JUL 1961,USA,1,"New York, NY (USA) (i)",27 JAN 1984,1311.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,,
8.0,8.76,Carl LEWIS,01 JUL 1961,USA,1,"Indianapolis, IN (USA)",24 JUL 1982,1304.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,1.0,
8.0,8.76,Carl LEWIS,01 JUL 1961,USA,1,"Indianapolis, IN (USA)",18 JUL 1988,1304.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,0.8,
10.0,8.74,Larry MYRICKS,10 MAR 1956,USA,2,"Indianapolis, IN (USA)",18 JUL 1988,1300.0,Long Jump,long-jump,jumps,Senior - Men,senior,men,1.4,
1.0,2:00:35,Kelvin KIPTUM,02 DEC 1999,KEN,1,"Chicago, IL (USA)",08 OCT 2023,1322.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
2.0,2:01:09,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Berlin (GER),25 SEP 2022,1312.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
3.0,2:01:25,Kelvin KIPTUM,02 DEC 1999,KEN,1,London (GBR),23 APR 2023,1307.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
4.0,2:01:39,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Berlin (GER),16 SEP 2018,1303.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
5.0,2:01:41,Kenenisa BEKELE,13 JUN 1982,ETH,1,Berlin (GER),29 SEP 2019,1302.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
6.0,2:01:48,Sisay LEMMA,12 DEC 1990,ETH,1,Valencia (ESP),03 DEC 2023,1300.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
7.0,2:01:53,Kelvin KIPTUM,02 DEC 1999,KEN,1,Valencia (ESP),04 DEC 2022,1299.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
8.0,2:02:37,Eliud KIPCHOGE,05 NOV 1984,KEN,1,London (GBR),28 APR 2019,1286.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
9.0,2:02:40,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Tokyo (JPN),06 MAR 2022,1285.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
10.0,2:02:42,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Berlin (GER),24 SEP 2023,1284.0,Marathon,marathon,road-running,Senior - Men,senior,men,,
1.0,3:43.13,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1292.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
2.0,3:43.40,Noah NGENY,02 NOV 1978,KEN,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1288.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
3.0,3:43.73,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1284.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
4.0,3:43.97,Yared NUGUSE,01 JUN 1999,USA,2,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1280.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
5.0,3:44.39,Noureddine MORCELI,28 FEB 1970,ALG,1,Rieti (ITA),05 SEP 1993,1275.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
6.0,3:44.60,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Nice (FRA),16 JUL 1998,1272.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
7.0,3:44.90,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Oslo (NOR),04 JUL 1997,1268.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
8.0,3:44.95,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1267.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
9.0,3:45.19,Noureddine MORCELI,28 FEB 1970,ALG,1,Zürich (SUI),16 AUG 1995,1264.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
10.0,3:45.64,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Olympiastadion, Berlin (GER)",26 AUG 1997,1258.0,Mile,one-mile,middlelong,Senior - Men,senior,men,,
1.0,3:53.3h,Edward CHESEREK,02 FEB 1994,KEN,1,"Honolulu, HI (USA)",07 DEC 2019,1158.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
2.0,3:54.83,Edward CHESEREK,02 FEB 1994,KEN,1,"Honolulu, HI (USA)",08 DEC 2018,1139.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
3.0,3:54.89,Leonard Kipkemoi BETT,03 NOV 2000,KEN,2,"Honolulu, HI (USA)",08 DEC 2018,1138.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
4.0,3:55.0h,Jordan MCNAMARA,07 MAR 1987,USA,1,"Lahaina, HI (USA)",21 SEP 2014,1137.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
5.0,3:55.6h,Leonel MANZANO,12 SEP 1984,USA,1,"Austin, TX (USA)",24 MAR 2012,1129.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
6.0,3:55.8h,Ben BLANKENSHIP,15 DEC 1988,USA,1,"Minneapolis, MN (USA)",12 MAY 2016,1127.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
7.0,3:56.0h,Graham HOOD,02 APR 1972,CAN,,"Honolulu, HI (USA)",13 DEC 1997,1124.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
8.0,3:56.13,Hobbs KESSLER,15 MAR 2003,USA,1f1,Riga (LAT),01 OCT 2023,1123.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
9.0,3:56.3h,Brimin Kiprono KIPROTICH,20 AUG 1999,KEN,2,"Honolulu, HI (USA)",07 DEC 2019,1120.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
10.0,3:56.40,Steve SCOTT,05 MAY 1956,USA,1,"Berkeley, CA (USA)",14 JUL 1984,1119.0,Mile Road,1-mile-road,road-running,Senior - Men,senior,men,,
1.0,3:47.01,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Boston, MA (USA) (i)",03 MAR 2019,1304.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
2.0,3:47.38,Yared NUGUSE,01 JUN 1999,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1298.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
3.0,3:48.45,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Gent (BEL) (i),12 FEB 1997,1284.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
4.0,3:48.46,Yomif KEJELCHA,01 AUG 1997,ETH,1,"New York, NY (USA) (i)",09 FEB 2019,1284.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
5.0,3:48.87,Josh KERR,08 OCT 1997,GBR,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2022,1278.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
6.0,3:49.44,Edward CHESEREK,02 FEB 1994,KEN,1,"Boston, MA (USA) (i)",09 FEB 2018,1270.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
7.0,3:49.46,Neil GOURLEY,07 FEB 1995,GBR,2,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1270.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
8.0,3:49.78,Eamonn COGHLAN,21 NOV 1952,IRL,1,"East Rutherford, NJ (USA) (i)",27 FEB 1983,1265.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
9.0,3:49.89,Bernard LAGAT,12 DEC 1974,KEN,1,"Fayetteville, AR (USA) (i)",11 FEB 2005,1264.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
10.0,3:49.98,John GREGOREK,07 DEC 1991,USA,2,"Boston, MA (USA) (i)",03 MAR 2019,1263.0,Mile Short Track,one-mile-short-track,middlelong,Senior - Men,senior,men,,
1.0,5055,Nafissatou THIAM,19 AUG 1994,BEL,1,"Ataköy Arena, Istanbul (TUR) (i)",03 MAR 2023,1254.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.23 - 1.92 - 15.54 - 6.59 - 2:13.60 )
2.0,5014,Adrianna SUŁEK,03 APR 1999,POL,2,"Ataköy Arena, Istanbul (TUR) (i)",03 MAR 2023,1243.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.21 - 1.89 - 13.89 - 6.62 - 2:07.17 )
3.0,5013,Nataliya DOBRYNSKA,29 MAY 1982,UKR,1,"Ataköy Arena, Istanbul (TUR) (i)",09 MAR 2012,1243.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.38 - 1.84 - 16.51 - 6.57 - 2:11.15 )
4.0,5004,Anna HALL,23 MAR 2001,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",16 FEB 2023,1240.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.04 - 1.91 - 13.80 - 6.34 - 2:05.70 )
5.0,5000,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1,"O2 Arena, Praha (CZE) (i)",06 MAR 2015,1239.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.18 - 1.95 - 12.32 - 6.89 - 2:12.78 )
6.0,4991,Irina BELOVA,27 MAR 1968,RUS,1,Berlin (GER) (i),15 FEB 1992,1237.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.22 - 1.93 - 13.25 - 6.67 - 2:10.26 )
7.0,4983,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1234.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.27 - 1.96 - 13.15 - 6.53 - 2:09.13 )
8.0,4965,Jessica ENNIS-HILL,28 JAN 1986,GBR,2,"Ataköy Arena, Istanbul (TUR) (i)",09 MAR 2012,1230.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 7.91 - 1.87 - 14.79 - 6.19 - 2:08.09 )
9.0,4948,Carolina KLÜFT,02 FEB 1983,SWE,1,"Palacio de Deportes, Madrid (ESP) (i)",04 MAR 2005,1225.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.19 - 1.93 - 13.29 - 6.65 - 2:13.47 )
10.0,4944,Carolina KLÜFT,02 FEB 1983,SWE,1,"National Indoor Arena, Birmingham (GBR) (i)",02 MAR 2007,1224.0,Pentathlon Short Track,pentathlon-short-track,combined-events,Senior - Women,senior,women,,( 8.20 - 1.88 - 14.43 - 6.59 - 2:13.04 )
1.0,6.23,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1330.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
2.0,6.22,Armand DUPLANTIS,10 NOV 1999,SWE,1f1,"Maison des Sports, Clermont-Ferrand (FRA) (i)",25 FEB 2023,1328.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
3.0,6.21,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1325.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
4.0,6.2,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1322.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
5.0,6.19,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Štark Arena, Beograd (SRB) (i)",07 MAR 2022,1319.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
6.0,6.18,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1317.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
7.0,6.17,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Arena, Toruń (POL) (i)",08 FEB 2020,1314.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
8.0,6.16,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Donetsk (UKR) (i),15 FEB 2014,1311.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
8.0,6.16,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1311.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
10.0,6.15,Sergey BUBKA,04 DEC 1963,UKR,1,Donetsk (UKR) (i),21 FEB 1993,1308.0,Pole Vault,pole-vault,jumps,Senior - Men,senior,men,,
1.0,23.56,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1334.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
2.0,23.51,Ryan CROUSER,18 DEC 1992,USA,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",19 AUG 2023,1331.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
3.0,23.37,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1323.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
4.0,23.3,Ryan CROUSER,18 DEC 1992,USA,1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1318.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
5.0,23.23,Joe KOVACS,28 JUN 1989,USA,1,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1314.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
6.0,23.15,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1309.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
7.0,23.12,Randy BARNES,16 JUN 1966,USA,1,"Westwood, CA (USA)",20 MAY 1990,1308.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
7.0,23.12,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1308.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
9.0,23.1,Randy BARNES,16 JUN 1966,USA,1,San José (USA),26 MAY 1990,1306.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
10.0,23.07,Ryan CROUSER,18 DEC 1992,USA,1,"Olympic Stadium, London (GBR)",23 JUL 2023,1305.0,Shot Put,shot-put,throws,Senior - Men,senior,men,,
1.0,18.29,Jonathan EDWARDS,10 MAY 1966,GBR,1.0,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1303.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,1.3,
2.0,18.21,Christian TAYLOR,18 JUN 1990,USA,1.0,"National Stadium, Beijing (CHN)",27 AUG 2015,1294.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,0.2,
3.0,18.16,Jonathan EDWARDS,10 MAY 1966,GBR,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1289.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,1.3,
4.0,18.14,Will CLAYE,13 JUN 1991,USA,1.0,"Long Beach, CA (USA)",29 JUN 2019,1287.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,0.4,
5.0,18.11,Christian TAYLOR,18 JUN 1990,USA,1.0,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1283.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,0.8,
6.0,18.09,Kenny HARRISON,13 FEB 1965,USA,1.0,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1283.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,-0.4,
7.0,18.08,Pedro PICHARDO,30 JUN 1993,CUB,1.0,La Habana (CUB),28 MAY 2015,1280.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,0.0,
8.0,18.07,Hugues Fabrice ZANGO,25 JUN 1993,BUR,1.0,"Stadium Jean-Pellez, Aubiére (FRA) (i)",16 JAN 2021,1279.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,,
9.0,18.06,Pedro PICHARDO,30 JUN 1993,CUB,1.0,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1278.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,0.8,
9.0,18.06,Christian TAYLOR,18 JUN 1990,USA,1.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1278.0,Triple Jump,triple-jump,jumps,Senior - Men,senior,men,1.1,
